rgt,cycle,trans_type,lat_req,lon_req,asc_req,lon_actual,lat_actual,asc_actual,trans_file,crr_id,tdif,conflict,priority,accept,,,,
75,0,1,4.5881,51.58,0,,,,V2.0,,,,1,y,,,,
75,0,0,67.229,42.889,0,,,,V2.0,,,,1,y,,,,
75,0,1,70.567,-129.47,1,,,,V2.0,,,,1,y,,,,
75,0,0,49.483,-134.18,1,,,,V2.0,,,,1,y,,,,
75,0,1,-3.3899,-140.09,1,,,,V2.0,,,,1,y,,,,
75,0,0,-31.011,-142.97,1,,,,V2.0,,,,1,y,,,,
75,0,1,-33.735,31.956,0,,,,V2.0,,,,1,y,,,,
76,0,0,70.699,18.091,0,,,,V2.0,,,,1,y,,,,
76,0,1,70.874,-152.97,1,,,,V2.0,,,,1,y,,,,
76,0,0,51.395,-157.51,1,,,,V2.0,,,,1,y,,,,
76,0,1,27.327,-160.55,1,,,,V2.0,,,,1,y,,,,
76,0,0,-31.805,-166.68,1,,,,V2.0,,,,1,y,,,,
77,0,1,1.0637,4.6959,0,,,,V2.0,,,,1,y,,,,
77,0,0,63.745,-3.4139,0,,,,V2.0,,,,1,y,,,,
77,0,1,9.8895,174.01,1,,,,V2.0,,,,1,y,,,,
77,0,0,-51.494,167.13,1,,,,V2.0,,,,1,y,,,,
78,0,1,70.562,159.67,1,,,,V2.0,,,,1,y,,,,
78,0,0,45.499,154.4,1,,,,V2.0,,,,1,y,,,,
78,0,1,12.923,150.7,1,,,,V2.0,,,,1,y,,,,
78,0,0,-45.958,144.32,1,,,,V2.0,,,,1,y,,,,
78,0,1,-25.125,-39.859,0,,,,V2.0,,,,1,y,,,,
79,0,0,1.2347,-42.558,0,,,,V2.0,,,,1,y,,,,
79,0,1,71.506,136.43,1,,,,V2.0,,,,1,y,,,,
79,0,0,24.117,128.24,1,,,,V2.0,,,,1,y,,,,
79,0,1,13.401,127.12,1,,,,V2.0,,,,1,y,,,,
79,0,0,-37.548,121.79,1,,,,V2.0,,,,1,y,,,,
79,0,1,-44.047,-61.245,0,,,,V2.0,,,,1,y,,,,
80,0,0,21.238,-68.214,0,,,,V2.0,,,,1,y,,,,
80,0,1,38.643,-70.17,0,,,,V2.0,,,,1,y,,,,
80,0,0,60.903,-73.62,0,,,,V2.0,,,,1,y,,,,
80,0,1,73.869,113.9,1,,,,V2.0,,,,1,y,,,,
80,0,0,-8.9999,101.25,1,,,,V2.0,,,,1,y,,,,
81,0,1,9.7166,-90.647,0,,,,V2.0,,,,1,y,,,,
81,0,0,64.228,-98.001,0,,,,V2.0,,,,1,y,,,,
81,0,1,76.698,92.014,1,,,,V2.0,,,,1,y,,,,
81,0,0,4.1226,78.951,1,,,,V2.0,,,,1,y,,,,
82,0,1,23.941,-115.74,0,,,,V2.0,,,,1,y,,,,
82,0,0,70.07,-123.38,0,,,,V2.0,,,,1,y,,,,
82,0,1,68.831,64.573,1,,,,V2.0,,,,1,y,,,,
82,0,0,13.413,56.269,1,,,,V2.0,,,,1,y,,,,
82,0,1,-30.876,-133.7,0,,,,V2.0,,,,1,y,,,,
82,0,0,-7.2513,-136.18,0,,,,V2.0,,,,1,y,,,,
83,0,1,55.18,-143.38,0,,,,V2.0,,,,1,y,,,,
83,0,0,69.565,-146.82,0,,,,V2.0,,,,1,y,,,,
83,0,1,66.301,40.183,1,,,,V2.0,,,,1,y,,,,
83,0,0,-37.372,27.333,1,,,,V2.0,,,,1,y,,,,
83,0,1,-31.828,-157.21,0,,,,V2.0,,,,1,y,,,,
84,0,0,26.981,-163.31,0,,,,V2.0,,,,1,y,,,,
84,0,1,69.302,17.501,1,,,,V2.0,,,,1,y,,,,
84,0,0,-3.0716,7.3724,1,,,,V2.0,,,,1,y,,,,
84,0,1,-30.39,179,0,,,,V2.0,,,,1,y,,,,
85,0,0,4.4307,175.41,0,,,,V2.0,,,,1,y,,,,
85,0,1,57.092,169.03,0,,,,V2.0,,,,1,y,,,,
85,0,0,69.584,165.93,0,,,,V2.0,,,,1,y,,,,
85,0,1,34.025,-12.373,1,,,,V2.0,,,,1,y,,,,
85,0,0,5.8858,-15.35,1,,,,V2.0,,,,1,y,,,,
85,0,1,-16.507,153.9,0,,,,V2.0,,,,1,y,,,,
86,0,0,12.119,151.01,0,,,,V2.0,,,,1,y,,,,
86,0,1,55.033,145.78,0,,,,V2.0,,,,1,y,,,,
86,0,0,72.605,141.1,0,,,,V2.0,,,,1,y,,,,
86,0,1,0.27836,-39.531,1,,,,V2.0,,,,1,y,,,,
86,0,0,-26.724,-42.308,1,,,,V2.0,,,,1,y,,,,
86,0,1,-36.105,132.43,0,,,,V2.0,,,,1,y,,,,
87,0,0,8.7557,127.73,0,,,,V2.0,,,,1,y,,,,
87,0,1,30.022,125.5,0,,,,V2.0,,,,1,y,,,,
87,0,0,73.545,117.03,0,,,,V2.0,,,,1,y,,,,
87,0,1,21.244,-61.018,1,,,,V2.0,,,,1,y,,,,
87,0,0,-59.404,-70.443,1,,,,V2.0,,,,1,y,,,,
87,0,1,-11.874,106.18,0,,,,V2.0,,,,1,y,,,,
88,0,0,76.688,91.521,0,,,,V2.0,,,,1,y,,,,
88,0,1,55.043,-80.352,1,,,,V2.0,,,,1,y,,,,
88,0,0,6.2079,-86.177,1,,,,V2.0,,,,1,y,,,,
89,0,1,2.0312,81.167,0,,,,V2.0,,,,1,y,,,,
89,0,0,68.178,71.93,0,,,,V2.0,,,,1,y,,,,
89,0,1,65.195,-101.84,1,,,,V2.0,,,,1,y,,,,
89,0,0,19.974,-108.39,1,,,,V2.0,,,,1,y,,,,
90,0,1,12.91,56.452,0,,,,V2.0,,,,1,y,,,,
90,0,0,68.334,48.258,0,,,,V2.0,,,,1,y,,,,
90,0,1,70.569,-123.76,1,,,,V2.0,,,,1,y,,,,
90,0,0,46.145,-128.95,1,,,,V2.0,,,,1,y,,,,
90,0,1,-7.8646,-134.83,1,,,,V2.0,,,,1,y,,,,
90,0,0,-31.007,-137.26,1,,,,V2.0,,,,1,y,,,,
90,0,1,-23.382,36.519,0,,,,V2.0,,,,1,y,,,,
91,0,0,71.019,23.677,0,,,,V2.0,,,,1,y,,,,
91,0,1,69.658,-147.71,1,,,,V2.0,,,,1,y,,,,
91,0,0,54.887,-151.23,1,,,,V2.0,,,,1,y,,,,
91,0,1,29.561,-154.6,1,,,,V2.0,,,,1,y,,,,
91,0,0,-31.329,-160.92,1,,,,V2.0,,,,1,y,,,,
91,0,1,-26.568,13.244,0,,,,V2.0,,,,1,y,,,,
92,0,0,57.401,3.6403,0,,,,V2.0,,,,1,y,,,,
92,0,1,2.6922,178.99,1,,,,V2.0,,,,1,y,,,,
92,0,0,-48.481,173.3,1,,,,V2.0,,,,1,y,,,,
93,0,1,3.947,-13.501,0,,,,V2.0,,,,1,y,,,,
93,0,0,37.039,-17.028,0,,,,V2.0,,,,1,y,,,,
93,0,1,69.934,165.15,1,,,,V2.0,,,,1,y,,,,
93,0,0,50.752,160.86,1,,,,V2.0,,,,1,y,,,,
93,0,1,8.1264,155.92,1,,,,V2.0,,,,1,y,,,,
93,0,0,-42.464,150.5,1,,,,V2.0,,,,1,y,,,,
94,0,1,72.455,142.55,1,,,,V2.0,,,,1,y,,,,
94,0,0,30.191,134.62,1,,,,V2.0,,,,1,y,,,,
94,0,1,8.6025,132.35,1,,,,V2.0,,,,1,y,,,,
94,0,0,-35.956,127.69,1,,,,V2.0,,,,1,y,,,,
94,0,1,-40.875,-55.945,0,,,,V2.0,,,,1,y,,,,
95,0,0,22.035,-62.588,0,,,,V2.0,,,,1,y,,,,
95,0,1,40.234,-64.658,0,,,,V2.0,,,,1,y,,,,
95,0,0,61.217,-67.978,0,,,,V2.0,,,,1,y,,,,
95,0,1,73.085,119.22,1,,,,V2.0,,,,1,y,,,,
95,0,0,-11.395,106.72,1,,,,V2.0,,,,1,y,,,,
96,0,1,5.0748,-84.47,0,,,,V2.0,,,,1,y,,,,
96,0,0,60.107,-91.358,0,,,,V2.0,,,,1,y,,,,
96,0,1,77.328,98.204,1,,,,V2.0,,,,1,y,,,,
96,0,0,15.647,85.826,1,,,,V2.0,,,,1,y,,,,
97,0,1,18.829,-109.49,0,,,,V2.0,,,,1,y,,,,
97,0,0,69.284,-117.39,0,,,,V2.0,,,,1,y,,,,
97,0,1,67.722,69.925,1,,,,V2.0,,,,1,y,,,,
97,0,0,21.088,62.772,1,,,,V2.0,,,,1,y,,,,
97,0,1,-31.828,-127.89,0,,,,V2.0,,,,1,y,,,,
97,0,0,-13.963,-129.79,0,,,,V2.0,,,,1,y,,,,
98,0,1,54.541,-137.56,0,,,,V2.0,,,,1,y,,,,
98,0,0,69.58,-141.11,0,,,,V2.0,,,,1,y,,,,
98,0,1,68.203,46.461,1,,,,V2.0,,,,1,y,,,,
98,0,0,-30.208,33.876,1,,,,V2.0,,,,1,y,,,,
98,0,1,-31.673,-151.52,0,,,,V2.0,,,,1,y,,,,
99,0,0,28.095,-157.72,0,,,,V2.0,,,,1,y,,,,
99,0,1,71.517,24.047,1,,,,V2.0,,,,1,y,,,,
99,0,0,-22.88,11.054,1,,,,V2.0,,,,1,y,,,,
99,0,1,-32.146,-175.09,0,,,,V2.0,,,,1,y,,,,
100,0,0,12.108,-179.66,0,,,,V2.0,,,,1,y,,,,
100,0,1,64.244,-1.8896,1,,,,V2.0,,,,1,y,,,,
100,0,0,1.2509,-10.105,1,,,,V2.0,,,,1,y,,,,
100,0,1,-19.067,159.87,0,,,,V2.0,,,,1,y,,,,
101,0,0,11.314,156.8,0,,,,V2.0,,,,1,y,,,,
101,0,1,55.028,151.49,0,,,,V2.0,,,,1,y,,,,
101,0,0,72.732,146.75,0,,,,V2.0,,,,1,y,,,,
101,0,1,-40.4,138.66,0,,,,V2.0,,,,1,y,,,,
102,0,0,11.479,133.17,0,,,,V2.0,,,,1,y,,,,
102,0,1,23.315,131.94,0,,,,V2.0,,,,1,y,,,,
102,0,0,73.548,122.74,0,,,,V2.0,,,,1,y,,,,
102,0,1,10.523,-56.411,1,,,,V2.0,,,,1,y,,,,
102,0,0,-45.324,-62.449,1,,,,V2.0,,,,1,y,,,,
102,0,1,-12.83,111.99,0,,,,V2.0,,,,1,y,,,,
103,0,0,77.311,96.756,0,,,,V2.0,,,,1,y,,,,
103,0,1,60.917,-73.522,1,,,,V2.0,,,,1,y,,,,
103,0,0,3.9709,-80.691,1,,,,V2.0,,,,1,y,,,,
104,0,1,15.31,85.537,0,,,,V2.0,,,,1,y,,,,
104,0,0,70.227,76.938,0,,,,V2.0,,,,1,y,,,,
104,0,1,63.774,-96.493,1,,,,V2.0,,,,1,y,,,,
104,0,0,14.38,-103.26,1,,,,V2.0,,,,1,y,,,,
105,0,1,21.384,61.286,0,,,,V2.0,,,,1,y,,,,
105,0,0,68.962,53.762,0,,,,V2.0,,,,1,y,,,,
105,0,1,68.837,-118.67,1,,,,V2.0,,,,1,y,,,,
105,0,0,35.155,-124.63,1,,,,V2.0,,,,1,y,,,,
105,0,1,-13.614,-129.7,1,,,,V2.0,,,,1,y,,,,
105,0,0,-31.48,-131.61,1,,,,V2.0,,,,1,y,,,,
105,0,1,-21.631,42.043,0,,,,V2.0,,,,1,y,,,,
106,0,0,71.645,29.133,0,,,,V2.0,,,,1,y,,,,
106,0,1,69.645,-142.01,1,,,,V2.0,,,,1,y,,,,
106,0,0,56.322,-145.27,1,,,,V2.0,,,,1,y,,,,
106,0,1,13.579,-150.58,1,,,,V2.0,,,,1,y,,,,
106,0,0,-31.642,-155.24,1,,,,V2.0,,,,1,y,,,,
106,0,1,-38.191,20.287,0,,,,V2.0,,,,1,y,,,,
107,0,0,64.218,7.8893,0,,,,V2.0,,,,1,y,,,,
107,0,1,16.134,-173.94,1,,,,V2.0,,,,1,y,,,,
107,0,0,-33.239,-179.05,1,,,,V2.0,,,,1,y,,,,
108,0,1,1.061,-7.5022,0,,,,V2.0,,,,1,y,,,,
108,0,0,35.119,-11.091,0,,,,V2.0,,,,1,y,,,,
108,0,1,68.992,170.53,1,,,,V2.0,,,,1,y,,,,
108,0,0,55.684,167.38,1,,,,V2.0,,,,1,y,,,,
108,0,1,15.974,162.43,1,,,,V2.0,,,,1,y,,,,
108,0,0,-25.436,158.21,1,,,,V2.0,,,,1,y,,,,
109,0,1,72.302,148.19,1,,,,V2.0,,,,1,y,,,,
109,0,0,27.001,139.97,1,,,,V2.0,,,,1,y,,,,
109,0,1,4.7658,137.67,1,,,,V2.0,,,,1,y,,,,
109,0,0,-37.383,133.23,1,,,,V2.0,,,,1,y,,,,
109,0,1,-36.113,-50.819,0,,,,V2.0,,,,1,y,,,,
110,0,0,9.5531,-55.593,0,,,,V2.0,,,,1,y,,,,
110,0,1,41.982,-59.17,0,,,,V2.0,,,,1,y,,,,
110,0,0,61.371,-62.303,0,,,,V2.0,,,,1,y,,,,
110,0,1,73.877,125.33,1,,,,V2.0,,,,1,y,,,,
110,0,0,-12.51,112.32,1,,,,V2.0,,,,1,y,,,,
110,0,1,-59.087,-71.052,0,,,,V2.0,,,,1,y,,,,
110,0,0,-33.251,-74.774,0,,,,V2.0,,,,1,y,,,,
110,0,1,-17.948,-76.436,0,,,,V2.0,,,,1,y,,,,
111,0,0,58.359,-85.301,0,,,,V2.0,,,,1,y,,,,
111,0,1,78.0011,104.4792,1,,,,V2.0,,,,1,y,,,,
111,0,0,16.29,91.602,1,,,,V2.0,,,,1,y,,,,
112,0,1,14.028,-103.28,0,,,,V2.0,,,,1,y,,,,
112,0,0,66.277,-110.74,0,,,,V2.0,,,,1,y,,,,
112,0,1,69.937,76.375,1,,,,V2.0,,,,1,y,,,,
112,0,0,18.212,68.182,1,,,,V2.0,,,,1,y,,,,
113,0,1,48.497,-130.91,0,,,,V2.0,,,,1,y,,,,
113,0,0,69.595,-135.41,0,,,,V2.0,,,,1,y,,,,
113,0,1,68.523,52.273,1,,,,V2.0,,,,1,y,,,,
113,0,0,-25.744,40.077,1,,,,V2.0,,,,1,y,,,,
113,0,1,-31.041,-145.88,0,,,,V2.0,,,,1,y,,,,
114,0,0,11.459,-150.26,0,,,,V2.0,,,,1,y,,,,
114,0,1,52.156,-155.08,0,,,,V2.0,,,,1,y,,,,
114,0,0,70.203,-159.25,0,,,,V2.0,,,,1,y,,,,
114,0,1,70.733,29.443,1,,,,V2.0,,,,1,y,,,,
114,0,0,-33.072,15.64,1,,,,V2.0,,,,1,y,,,,
114,0,1,-32.47,-169.34,0,,,,V2.0,,,,1,y,,,,
115,0,0,16.583,-174.41,0,,,,V2.0,,,,1,y,,,,
115,0,1,57.591,2.3885,1,,,,V2.0,,,,1,y,,,,
115,0,0,1.0954,-4.4104,1,,,,V2.0,,,,1,y,,,,
115,0,1,-50.56,169.39,0,,,,V2.0,,,,1,y,,,,
116,0,0,15.789,162.06,0,,,,V2.0,,,,1,y,,,,
116,0,1,46.915,158.45,0,,,,V2.0,,,,1,y,,,,
116,0,0,70.854,153.25,0,,,,V2.0,,,,1,y,,,,
116,0,1,-47.068,145.26,0,,,,V2.0,,,,1,y,,,,
117,0,0,6.6734,139.36,0,,,,V2.0,,,,1,y,,,,
117,0,1,30.181,136.9,0,,,,V2.0,,,,1,y,,,,
117,0,0,72.284,129.04,0,,,,V2.0,,,,1,y,,,,
117,0,1,8.4454,-50.911,1,,,,V2.0,,,,1,y,,,,
117,0,0,-40.244,-56.077,1,,,,V2.0,,,,1,y,,,,
117,0,1,-38.019,120.46,0,,,,V2.0,,,,1,y,,,,
118,0,0,77.471,102.34,0,,,,V2.0,,,,1,y,,,,
118,0,1,60.912,-67.812,1,,,,V2.0,,,,1,y,,,,
118,0,0,38.173,-71.32,1,,,,V2.0,,,,1,y,,,,
118,0,1,25.401,-72.775,1,,,,V2.0,,,,1,y,,,,
118,0,0,-18.422,-77.243,1,,,,V2.0,,,,1,y,,,,
119,0,1,16.427,91.132,0,,,,V2.0,,,,1,y,,,,
119,0,0,70.699,82.47,0,,,,V2.0,,,,1,y,,,,
119,0,1,59.813,-91.664,1,,,,V2.0,,,,1,y,,,,
119,0,0,12.46,-97.746,1,,,,V2.0,,,,1,y,,,,
120,0,1,19.622,67.18,0,,,,V2.0,,,,1,y,,,,
120,0,0,68.959,59.473,0,,,,V2.0,,,,1,y,,,,
120,0,1,68.049,-113.22,1,,,,V2.0,,,,1,y,,,,
120,0,0,29.091,-119.61,1,,,,V2.0,,,,1,y,,,,
120,0,1,-18.245,-124.47,1,,,,V2.0,,,,1,y,,,,
120,0,0,-33.07,-126.08,1,,,,V2.0,,,,1,y,,,,
120,0,1,-28.49,48.492,0,,,,V2.0,,,,1,y,,,,
121,0,0,66.745,36.541,0,,,,V2.0,,,,1,y,,,,
121,0,1,68.996,-136.52,1,,,,V2.0,,,,1,y,,,,
121,0,0,55.371,-139.73,1,,,,V2.0,,,,1,y,,,,
121,0,1,3.019,-145.94,1,,,,V2.0,,,,1,y,,,,
121,0,0,-31.321,-149.5,1,,,,V2.0,,,,1,y,,,,
121,0,1,-37.241,25.882,0,,,,V2.0,,,,1,y,,,,
122,0,0,67.38,12.731,0,,,,V2.0,,,,1,y,,,,
122,0,1,19.656,-167.86,1,,,,V2.0,,,,1,y,,,,
122,0,0,-32.123,-173.21,1,,,,V2.0,,,,1,y,,,,
123,0,1,1.2234,-1.8088,0,,,,V2.0,,,,1,y,,,,
123,0,0,61.843,-9.4606,0,,,,V2.0,,,,1,y,,,,
123,0,1,20.289,168.59,1,,,,V2.0,,,,1,y,,,,
123,0,0,-25.28,163.93,1,,,,V2.0,,,,1,y,,,,
124,0,1,70.891,153.31,1,,,,V2.0,,,,1,y,,,,
124,0,0,54.729,149.3,1,,,,V2.0,,,,1,y,,,,
124,0,1,5.7277,143.48,1,,,,V2.0,,,,1,y,,,,
124,0,0,-40.399,138.57,1,,,,V2.0,,,,1,y,,,,
124,0,1,-28.478,-45.982,0,,,,V2.0,,,,1,y,,,,
125,0,0,5.8692,-49.512,0,,,,V2.0,,,,1,y,,,,
125,0,1,72.146,130.21,1,,,,V2.0,,,,1,y,,,,
125,0,0,-38.811,115.15,1,,,,V2.0,,,,1,y,,,,
125,0,1,-53.557,-66.336,0,,,,V2.0,,,,1,y,,,,
126,0,0,25.387,-75.144,0,,,,V2.0,,,,1,y,,,,
126,0,1,33.212,-76.014,0,,,,V2.0,,,,1,y,,,,
126,0,0,57.248,-79.384,0,,,,V2.0,,,,1,y,,,,
126,0,1,74.82,107.93,1,,,,V2.0,,,,1,y,,,,
126,0,0,-1.9541,95.473,1,,,,V2.0,,,,1,y,,,,
127,0,1,12.429,-97.411,0,,,,V2.0,,,,1,y,,,,
127,0,0,65.487,-104.82,0,,,,V2.0,,,,1,y,,,,
127,0,1,70.094,82.144,1,,,,V2.0,,,,1,y,,,,
127,0,0,7.4908,72.8,1,,,,V2.0,,,,1,y,,,,
128,0,1,33.685,-123.31,0,,,,V2.0,,,,1,y,,,,
128,0,0,69.615,-129.7,0,,,,V2.0,,,,1,y,,,,
128,0,1,68.674,58.033,1,,,,V2.0,,,,1,y,,,,
128,0,0,-29.098,45.42,1,,,,V2.0,,,,1,y,,,,
128,0,1,-31.035,-140.17,0,,,,V2.0,,,,1,y,,,,
128,0,0,-1.0114,-143.3,0,,,,V2.0,,,,1,y,,,,
129,0,1,55.968,-150.01,0,,,,V2.0,,,,1,y,,,,
129,0,0,70.854,-153.79,0,,,,V2.0,,,,1,y,,,,
129,0,1,68.995,34.525,1,,,,V2.0,,,,1,y,,,,
129,0,0,-38.161,20.748,1,,,,V2.0,,,,1,y,,,,
129,0,1,-31.993,-163.68,0,,,,V2.0,,,,1,y,,,,
130,0,0,21.381,-169.2,0,,,,V2.0,,,,1,y,,,,
130,0,1,64.564,9.6116,1,,,,V2.0,,,,1,y,,,,
130,0,0,2.3745,1.4282,1,,,,V2.0,,,,1,y,,,,
130,0,1,-46.918,174.56,0,,,,V2.0,,,,1,y,,,,
131,0,0,18.187,167.52,0,,,,V2.0,,,,1,y,,,,
131,0,1,51.527,163.48,0,,,,V2.0,,,,1,y,,,,
131,0,0,70.702,159.02,0,,,,V2.0,,,,1,y,,,,
131,0,1,-42.47,150.34,0,,,,V2.0,,,,1,y,,,,
132,0,0,11.153,144.62,0,,,,V2.0,,,,1,y,,,,
132,0,1,32.894,142.3,0,,,,V2.0,,,,1,y,,,,
132,0,0,72.127,134.82,0,,,,V2.0,,,,1,y,,,,
132,0,1,2.3623,-45.811,1,,,,V2.0,,,,1,y,,,,
132,0,0,-33.727,-49.582,1,,,,V2.0,,,,1,y,,,,
132,0,1,-36.906,126.03,0,,,,V2.0,,,,1,y,,,,
133,0,0,74.49,110.04,0,,,,V2.0,,,,1,y,,,,
133,0,1,62.495,-61.751,1,,,,V2.0,,,,1,y,,,,
133,0,0,39.764,-65.413,1,,,,V2.0,,,,1,y,,,,
133,0,1,20.602,-67.574,1,,,,V2.0,,,,1,y,,,,
133,0,0,-56.088,-76.306,1,,,,V2.0,,,,1,y,,,,
133,0,1,-6.7592,99.178,0,,,,V2.0,,,,1,y,,,,
134,0,0,72.909,87.239,0,,,,V2.0,,,,1,y,,,,
134,0,1,58.223,-86.266,1,,,,V2.0,,,,1,y,,,,
134,0,0,10.375,-92.246,1,,,,V2.0,,,,1,y,,,,
135,0,1,6.9839,74.181,0,,,,V2.0,,,,1,y,,,,
135,0,0,68.803,65.236,0,,,,V2.0,,,,1,y,,,,
135,0,1,65.2,-108.33,1,,,,V2.0,,,,1,y,,,,
135,0,0,23.177,-114.54,1,,,,V2.0,,,,1,y,,,,
136,0,1,3.2997,50.931,0,,,,V2.0,,,,1,y,,,,
136,0,0,67.695,41.969,0,,,,V2.0,,,,1,y,,,,
136,0,1,70.416,-130.31,1,,,,V2.0,,,,1,y,,,,
136,0,0,51.399,-134.67,1,,,,V2.0,,,,1,y,,,,
136,0,1,-2.9024,-140.82,1,,,,V2.0,,,,1,y,,,,
136,0,0,-31.322,-143.79,1,,,,V2.0,,,,1,y,,,,
136,0,1,-35.175,31.346,0,,,,V2.0,,,,1,y,,,,
137,0,0,70.382,17.433,0,,,,V2.0,,,,1,y,,,,
137,0,1,70.894,-153.74,1,,,,V2.0,,,,1,y,,,,
137,0,0,51.714,-158.24,1,,,,V2.0,,,,1,y,,,,
137,0,1,26.849,-161.39,1,,,,V2.0,,,,1,y,,,,
137,0,0,-31.804,-167.46,1,,,,V2.0,,,,1,y,,,,
138,0,1,2.8228,3.7412,0,,,,V2.0,,,,1,y,,,,
138,0,0,63.427,-4.1157,0,,,,V2.0,,,,1,y,,,,
138,0,1,14.371,173.68,1,,,,V2.0,,,,1,y,,,,
138,0,0,-54.182,165.92,1,,,,V2.0,,,,1,y,,,,
139,0,1,70.86,158.96,1,,,,V2.0,,,,1,y,,,,
139,0,0,44.385,153.47,1,,,,V2.0,,,,1,y,,,,
139,0,1,12.284,149.85,1,,,,V2.0,,,,1,y,,,,
139,0,0,-44.689,143.72,1,,,,V2.0,,,,1,y,,,,
139,0,1,-25.923,-40.551,0,,,,V2.0,,,,1,y,,,,
140,0,0,1.227,-43.336,0,,,,V2.0,,,,1,y,,,,
140,0,1,71.829,135.78,1,,,,V2.0,,,,1,y,,,,
140,0,0,24.604,127.51,1,,,,V2.0,,,,1,y,,,,
140,0,1,14.849,126.49,1,,,,V2.0,,,,1,y,,,,
140,0,0,-37.382,121.03,1,,,,V2.0,,,,1,y,,,,
140,0,1,-45.165,-61.873,0,,,,V2.0,,,,1,y,,,,
141,0,0,22.989,-69.178,0,,,,V2.0,,,,1,y,,,,
141,0,1,38.476,-70.928,0,,,,V2.0,,,,1,y,,,,
141,0,0,61.054,-74.431,0,,,,V2.0,,,,1,y,,,,
141,0,1,74.505,113.46,1,,,,V2.0,,,,1,y,,,,
141,0,0,-7.873,100.59,1,,,,V2.0,,,,1,y,,,,
142,0,1,10.349,-91.49,0,,,,V2.0,,,,1,y,,,,
142,0,0,63.587,-98.622,0,,,,V2.0,,,,1,y,,,,
142,0,1,72.145,88.676,1,,,,V2.0,,,,1,y,,,,
142,0,0,4.4501,78.205,1,,,,V2.0,,,,1,y,,,,
143,0,1,26.338,-116.77,0,,,,V2.0,,,,1,y,,,,
143,0,0,70.069,-124.16,0,,,,V2.0,,,,1,y,,,,
143,0,1,68.516,63.691,1,,,,V2.0,,,,1,y,,,,
143,0,0,13.094,55.457,1,,,,V2.0,,,,1,y,,,,
143,0,1,-31.514,-134.41,0,,,,V2.0,,,,1,y,,,,
143,0,0,-6.1326,-137.08,0,,,,V2.0,,,,1,y,,,,
144,0,1,56.45,-144.39,0,,,,V2.0,,,,1,y,,,,
144,0,0,69.609,-147.61,0,,,,V2.0,,,,1,y,,,,
144,0,1,66.46,39.449,1,,,,V2.0,,,,1,y,,,,
144,0,0,-37.212,26.574,1,,,,V2.0,,,,1,y,,,,
144,0,1,-32.147,-157.96,0,,,,V2.0,,,,1,y,,,,
145,0,0,26.015,-163.98,0,,,,V2.0,,,,1,y,,,,
145,0,1,69.625,16.835,1,,,,V2.0,,,,1,y,,,,
145,0,0,-3.2245,6.5784,1,,,,V2.0,,,,1,y,,,,
145,0,1,-23.225,177.44,0,,,,V2.0,,,,1,y,,,,
146,0,0,10.185,174.05,0,,,,V2.0,,,,1,y,,,,
146,0,1,69.564,165.16,0,,,,V2.0,,,,1,y,,,,
146,0,0,70.07,164.97,0,,,,V2.0,,,,1,y,,,,
146,0,1,34.032,-13.15,1,,,,V2.0,,,,1,y,,,,
146,0,0,6.5329,-16.064,1,,,,V2.0,,,,1,y,,,,
146,0,1,-16.514,153.12,0,,,,V2.0,,,,1,y,,,,
147,0,0,13.072,150.14,0,,,,V2.0,,,,1,y,,,,
147,0,1,55.026,145,0,,,,V2.0,,,,1,y,,,,
147,0,0,72.756,140.25,0,,,,V2.0,,,,1,y,,,,
147,0,1,0.60518,-40.277,1,,,,V2.0,,,,1,y,,,,
147,0,0,-26.717,-43.086,1,,,,V2.0,,,,1,y,,,,
147,0,1,-35.636,131.59,0,,,,V2.0,,,,1,y,,,,
148,0,0,15.635,126.25,0,,,,V2.0,,,,1,y,,,,
148,0,1,32.257,124.47,0,,,,V2.0,,,,1,y,,,,
148,0,0,73.702,116.17,0,,,,V2.0,,,,1,y,,,,
148,0,1,20.764,-61.847,1,,,,V2.0,,,,1,y,,,,
148,0,0,-59.087,-71.159,1,,,,V2.0,,,,1,y,,,,
148,0,1,-11.236,105.34,0,,,,V2.0,,,,1,y,,,,
149,0,0,76.392,91.017,0,,,,V2.0,,,,1,y,,,,
149,0,1,54.567,-81.211,1,,,,V2.0,,,,1,y,,,,
149,0,0,6.5285,-86.923,1,,,,V2.0,,,,1,y,,,,
150,0,1,2.9841,80.293,0,,,,V2.0,,,,1,y,,,,
150,0,0,68.013,71.203,0,,,,V2.0,,,,1,y,,,,
150,0,1,65.36,-102.58,1,,,,V2.0,,,,1,y,,,,
150,0,0,20.141,-109.15,1,,,,V2.0,,,,1,y,,,,
151,0,1,13.543,55.608,0,,,,V2.0,,,,1,y,,,,
151,0,0,68.486,47.43,0,,,,V2.0,,,,1,y,,,,
151,0,1,70.26,-124.66,1,,,,V2.0,,,,1,y,,,,
151,0,0,47.107,-129.6,1,,,,V2.0,,,,1,y,,,,
151,0,1,-8.0178,-135.62,1,,,,V2.0,,,,1,y,,,,
151,0,0,-31.319,-138.08,1,,,,V2.0,,,,1,y,,,,
151,0,1,-27.852,36.224,0,,,,V2.0,,,,1,y,,,,
152,0,0,71.643,22.644,0,,,,V2.0,,,,1,y,,,,
152,0,1,67.71833024,-149.1338183,1,,,,V2.0,,,,1,y,,,,
152,0,0,54.1,-152.15,1,,,,V2.0,,,,1,y,,,,
152,0,1,29.727,-155.36,1,,,,V2.0,,,,1,y,,,,
