rgt,trans_type,lat,lon
883,0,54.057,-137.88
883,1,-1.5059,-144.31
883,0,-30.888,-147.37
883,1,-37.515,27.991
884,0,68.05,14.601
884,1,70.287,-157.6
884,0,51.518,-161.9
884,1,12.259,-166.55
884,0,-31.364,-171.05
885,1,1.7418,0.21582
885,0,65.839,-8.3688
885,1,19.452,170.57
885,0,-27.389,165.78
886,1,70.683,155.31
886,0,55.003,151.43
886,1,5.844,145.57
886,0,-42.189,140.41
886,1,-26.999,-44.068
887,0,3.1933,-47.167
887,1,70.366,131.56
887,0,-38.697,117.24
887,1,-51.614,-64.571
888,0,24.313,-72.952
888,1,35.81,-74.241
888,0,60.148,-77.873
888,1,74.619,109.89
888,0,-4.5582,97.288
889,1,11.828,-95.273
889,0,66.949,-103.15
889,1,71.003,84.567
889,0,5.5325,74.679
890,1,29.413,-120.75
890,0,70.739,-128.04
890,1,68.32,59.994
890,0,-28.658,47.545
890,1,-30.837,-138.12
890,0,-1.7725,-141.15
891,1,55.854,-147.91
891,0,70.218,-151.47
891,1,66.738,35.896
891,0,-37.569,22.897
891,1,-31.311,-161.68
892,0,14.228,-166.38
892,1,65.311,11.883
892,0,2.0102,3.4683
892,1,-45.764,176.48
893,0,19.992,169.41
893,1,52.684,165.38
893,0,69.606,161.51
893,1,-41.791,152.33
894,0,12.472,146.56
894,1,38.038,143.77
894,0,71.219,137.28
894,1,2.165,-43.754
894,0,-28.351,-46.898
894,1,-36.073,128.01
895,0,74.842,111.92
895,1,59.604,-60.295
895,0,40.842,-63.202
895,1,22.164,-65.333
895,0,-57.706,-74.525
895,1,-8.798,101.46
896,0,74.842,88.307
896,1,57.544,-84.317
896,0,9.6899,-90.239
897,1,4.9502,76.462
897,0,68.058,67.555
897,1,64.522,-106.43
897,0,20.894,-112.71
898,1,7.5077,52.585
898,0,67.424,44.129
898,1,70.372,-128.25
898,0,48.492,-133.03
898,1,-5.0259,-138.95
898,0,-30.888,-141.66
898,1,-32.424,33.103
899,0,70.743,19.372
899,1,70.267,-151.9
899,0,52.147,-156.1
899,1,27.763,-159.21
899,0,-31.37,-165.34
899,1,-4.8052,6.5812
900,0,64.415,-2.2827
900,1,7.9329,175.11
900,0,-52.796,168.23
901,1,69.42,160.56
901,0,46.576,155.84
901,1,13.527,152.05
901,0,-47.579,145.4
901,1,-23.971,-38.685
902,0,0.63282,-41.2
902,1,71.312,137.64
902,0,24.88,129.62
902,1,8.7235,127.95
902,0,-37.903,123.04
902,1,-43.692,-59.994
903,0,21.915,-66.988
903,1,39.956,-69.035
903,0,61.258,-72.399
903,1,73.36,114.94
903,0,-9.516,102.5
904,1,9.4351,-89.321
904,0,64.424,-96.752
904,1,77.289,93.761
904,0,2.8058,80.116
905,1,23.02,-114.34
905,0,70.107,-122.09
905,1,68.795,65.858
905,0,14.977,57.726
905,1,-30.679,-132.43
905,0,-9.932,-134.62
906,1,56.17,-142.26
906,0,69.95,-145.66
906,1,66.107,41.426
906,0,-36.136,28.779
906,1,-31.154,-155.99
907,0,27.338,-162.05
907,1,69.582,18.896
907,0,-5.8268,8.3939
907,1,-33.696,-179.32
908,0,5.2685,176.62
908,1,54.906,170.72
908,0,69.324,167.32
908,1,35.425,-10.911
908,0,4.4099,-14.201
908,1,-19.504,155.51
909,0,13.437,152.17
909,1,56.023,146.9
909,0,72.484,142.45
909,1,-0.077084,-38.269
909,0,-25.643,-40.893
909,1,-37.34,133.87
910,0,6.3931,129.27
910,1,22.551,127.61
910,0,72.637,118.77
910,1,19.769,-59.875
910,0,-60.071,-69.281
910,1,-11.837,107.48
911,0,76.568,92.906
911,1,57.547,-78.606
911,0,5.2118,-84.979
912,1,2.8692,82.381
912,0,68.056,73.267
912,1,65.159,-100.55
912,0,17.06,-107.4
913,1,14.228,57.615
913,0,68.845,49.389
913,1,70.376,-122.54
913,0,45.632,-127.72
913,1,-11.417,-133.89
913,0,-30.565,-135.91
913,1,-22.866,37.762
914,0,71.528,24.769
914,1,69.621,-146.43
914,0,54.98317,-149.91997
914,1,24.093,-153.9
914,0,-30.25,-159.5
914,1,-32.106,15.159
915,0,59.341,4.5644
915,1,-2.7838,179.74
915,0,-46.456,174.88
916,1,3.504,-12.159
916,0,34.363,-15.414
916,1,70.056,166.49
916,0,51.353,162.25
916,1,4.2501,156.83
916,0,-39.165,152.22
917,1,72.419,143.83
917,0,30.315,135.93
917,1,11.448,133.93
917,0,-35.833,129.0
917,1,-39.568,-54.811
918,0,19.514,-61.025
918,1,41.068,-63.465
918,0,62.046,-66.863
918,1,72.734,120.35
918,0,-11.59,108.0
919,1,3.9922,-83.064
919,0,60.143,-90.068
919,1,76.666,98.998
919,0,16.091,87.169
920,1,18.707,-108.18
920,0,70.268,-116.44
920,1,67.844,71.26
920,0,21.372,64.1
920,1,-30.835,-126.7
920,0,-16.641,-128.22
921,1,52.83,-135.98
921,0,69.629,-139.83
921,1,66.903,47.361
921,0,-28.333,35.382
921,1,-30.681,-150.34
922,0,27.333,-156.34
922,1,71.009,25.139
922,0,-24.829,12.144
922,1,-31.473,-173.87
923,0,12.465,-178.4
923,1,65.791,-0.18684
923,0,0.41569,-8.8907
923,1,-19.988,161.27
924,0,11.991,158.03
924,1,53.794,153.0
924,0,72.478,148.16
924,1,-41.633,140.11
925,0,11.676,134.44
925,1,28.305,132.7
925,0,73.426,124.1
925,1,9.3674,-55.23
925,0,-43.139,-60.86
925,1,-39.09,116.17
926,0,76.563,98.618
926,1,61.832,-72.025
926,0,-11.423,-80.937
927,1,15.667,86.798
927,0,70.579,78.103
927,1,64.213,-95.087
927,0,13.544,-102.05
928,1,20.462,62.68
928,0,68.682,55.153
928,1,69.433,-117.17
928,0,33.364,-123.54
928,1,-16.206,-128.67
928,0,-30.719,-130.22
928,1,-29.406,44.182
929,0,69.314,31.317
929,1,69.748,-140.68
929,0,56.762,-143.9
929,1,7.1425,-149.93
929,0,-31.359,-153.91
929,1,-38.949,21.678
930,0,64.571,9.0977
930,1,7.4575,-173.52
930,0,-32.161,-177.62
931,1,1.4182,-6.2402
931,0,40.736,-10.476
931,1,67.482189,171.346868
931,0,59.590679,169.40626
931,1,15.778,163.71
931,0,-24.674,159.58
932,1,71.793,149.27
932,0,32.555,141.89
932,1,3.7696,138.87
932,0,-38.849,134.35
932,1,-35.122,-49.638
933,0,9.9105,-54.331
933,1,73.211,126.29
933,0,-13.185,113.55
933,1,-60.786,-69.406
933,0,-31.94,-73.626
933,1,-19.027,-75.026
934,0,58.396,-84.011
934,1,77.9002,105.6898
934,0,4.8918,91.745
935,1,13.746,-101.96
935,0,65.998,-109.37
935,1,70.69,77.954
935,0,17.376,69.393
936,1,46.632,-129.35
936,0,69.571,-134.1
936,1,68.796,53.661
936,0,-5.183,43.499
936,1,-31.793,-144.5
936,0,-0.97326,-147.72
937,1,52.829,-153.89
937,0,70.242,-157.97
937,1,69.749,30.375
937,0,-36.926,16.485
937,1,-31.477,-168.16
938,0,8.94,-172.33
938,1,57.871,3.7391
938,0,1.0588,-3.1163
938,1,-50.998,170.75
939,0,16.946,163.23
939,1,47.907,159.61
939,0,71.843,154.15
939,1,-48.299,146.73
940,0,4.1504,140.91
940,1,31.176,138.09
940,0,70.744,130.98
940,1,6.968,-49.762
940,0,-38.851,-54.606
940,1,-38.299,121.79
941,0,74.998,105.34
941,1,61.192,-66.454
941,0,38.614,-69.968
941,1,24.885,-71.533
941,0,-18.779,-75.982
942,1,1.73321,93.9153
942,0,71.052,83.629
942,1,59.934,-90.341
942,0,12.422,-96.452
943,1,18.861,68.558
943,0,68.996,60.758
943,1,67.696,-112.03
943,0,25.699,-118.69
943,1,-26.54,49.576
944,0,66.308,37.964
944,1,69.652,-135.0
944,0,54.223,-138.63
944,1,0.58171,-144.88
944,0,-31.199,-148.19
944,1,-37.522,27.214
945,0,68.365,13.721
945,1,18.339,-166.7
945,0,-31.841,-171.88
946,1,1.7412,-0.56278
946,0,65.364,-9.0189
946,1,19.613,169.81
946,0,-27.548,164.98
947,1,71.479,154.85
947,0,55.169,150.68
947,1,23.93,146.65
947,0,-42.023,139.66
947,1,-27.325,-44.811
948,0,3.0263,-47.929
948,1,71.005,131.03
948,0,-38.53,116.48
948,1,-53.203,-65.096
949,0,25.584,-73.868
949,1,35.484,-74.981
949,0,58.713,-78.364
949,1,74.941,109.3
949,0,-3.271,96.639
950,1,12.787,-96.149
950,0,65.999,-103.66
950,1,70.057,83.428
950,0,6.1736,73.965
951,1,31.488,-121.76
951,0,69.591,-128.4
951,1,68.953,59.424
951,0,-28.975,46.731
951,1,-30.837,-138.9
951,0,-1.6133,-141.94
952,1,56.323,-148.78
952,0,70.198,-152.24
952,1,66.428,35.029
952,0,-37.721,22.099
952,1,-31.318,-162.46
953,0,18.38,-167.58
953,1,66.268,11.366
953,0,2.1776,2.7063
953,1,-45.613,175.68
954,0,19.825,168.65
954,1,53.154,164.52
954,0,70.74,160.31
954,1,-41.48,151.52
955,0,22.069,144.79
955,1,38.037,143.0
955,0,72.006,136.17
955,1,1.8456,-44.565
955,0,-29.147,-47.765
955,1,-35.597,127.17
956,0,74.527,111.32
956,1,60.081,-60.977
956,0,41.64,-63.879
956,1,21.045,-66.23
956,0,-56.915,-75.157
956,1,-7.0402,100.5
957,0,74.527,87.708
957,1,57.862,-85.036
957,0,9.691,-91.018
958,1,6.0627,75.572
958,0,68.841,66.522
958,1,65.005,-107.08
958,0,20.901,-113.49
959,1,6.0595,51.952
959,0,66.468,43.631
959,1,69.906,-129.2
959,0,49.454,-133.67
959,1,-3.8989,-139.62
959,0,-30.563,-142.4
959,1,-33.387,32.435
960,0,70.826,18.561
960,1,70.535,-152.58
960,0,52.154,-156.87
960,1,27.291,-160.04
960,0,-31.204,-166.1
961,1,0.78091,5.2434
961,0,64.098,-2.9817
961,1,9.0539,174.44
961,0,-51.687,167.62
962,1,69.895,159.95
962,0,45.463,154.91
962,1,13.368,151.26
962,0,-46.945,144.71
962,1,-24.61,-39.395
963,0,0.94539,-42.01
963,1,72.266,137.27
963,0,23.129,128.65
963,1,12.892,127.59
963,0,-37.577,122.3
963,1,-43.065,-60.855
964,0,22.068,-67.782
964,1,38.514,-69.635
964,0,61.25,-73.176
964,1,73.682,114.32
964,0,-9.1889,101.75
965,1,9.9075,-90.147
965,0,64.1,-97.45
965,1,76.826,92.627
965,0,2.3331,79.291
966,1,23.659,-115.19
966,0,69.948,-122.81
966,1,68.796,65.08
966,0,13.378,56.784
966,1,-30.362,-133.24
966,0,-9.6131,-135.43
967,1,56.487,-143.09
967,0,69.584,-146.31
967,1,65.316,40.432
967,0,-37.089,27.886
967,1,-31.314,-156.75
968,0,27.171,-162.81
968,1,69.589,18.12
968,0,-4.7002,7.7283
968,1,-32.907,179.81
969,0,6.0617,175.76
969,1,56.487,169.66
969,0,70.58,166.08
969,1,33.677,-11.894
969,0,5.0569,-14.915
969,1,-19.67,154.75
970,0,13.848,151.31
970,1,55.539,146.21
970,0,72.792,141.53
970,1,0.56976,-38.983
970,0,-26.274,-41.74
970,1,-35.916,132.92
971,0,7.5124,128.38
971,1,30.379,125.98
971,0,73.424,117.61
971,1,20.249,-60.603
971,0,-59.754,-69.995
971,1,-11.198,106.63
972,0,76.567,92.128
972,1,54.531,-79.92
972,0,5.8526,-85.693
973,1,2.2218,81.667
973,0,67.417,72.685
973,1,65.641,-101.2
973,0,18.186,-108.06
974,1,13.581,56.902
974,0,68.68,48.664
974,1,71.014,-123.07
974,0,46.117,-128.44
974,1,-10.292,-134.55
974,0,-30.399,-136.67
974,1,-22.554,36.95
975,0,71.048,24.185
975,1,67.61763736,-147.8672987
975,0,55.97,-150.53
975,1,26.337,-154.43
975,0,-31.358,-160.4
975,1,-28.45,13.97
976,0,58.548,3.9419
976,1,-1.1835,179.12
976,0,-47.248,173.99
977,1,3.3435,-12.921
977,0,37.234,-16.533
977,1,69.741,165.6
977,0,51.035,161.43
977,1,2.1698,155.84
977,0,-39.323,151.42
978,1,72.735,143.19
978,0,30.156,135.13
978,1,9.5276,132.96
978,0,-35.514,128.26
978,1,-39.569,-55.59
979,0,21.266,-61.988
979,1,40.742,-64.202
979,0,61.088,-67.432
979,1,73.371,119.88
979,0,-11.264,107.25
980,1,4.9452,-83.938
980,0,60.136,-90.845
980,1,77.3098,98.7086
980,0,15.778,86.359
981,1,18.86,-108.97
981,0,69.945,-117.1
981,1,67.219,70.291
981,0,21.379,63.322
981,1,-30.683,-127.5
981,0,-15.051,-129.16
982,1,54.101,-136.97
982,0,69.786,-140.67
982,1,67.22,46.676
982,0,-28.651,34.568
982,1,-31.0,-151.08
983,0,27.652,-157.15
983,1,71.324,24.487
983,0,-23.234,11.536
983,1,-30.837,-174.72
984,0,13.098,-179.24
984,1,64.532,-1.2978
984,0,1.0624,-9.6047
984,1,-22.229,160.72
985,0,11.024,157.35
985,1,54.899,152.03
985,0,71.841,147.66
985,1,-40.052,139.14
986,0,11.669,133.67
986,1,26.541,132.11
986,0,73.42,123.32
986,1,9.3743,-56.008
986,0,-43.291,-61.658
986,1,-38.462,115.32
987,0,76.406,97.951
987,1,61.041,-72.977
987,0,-10.782,-81.651
988,1,15.667,86.019
988,0,70.421,77.385
988,1,63.58,-96.021
988,0,14.025,-102.78
989,1,20.935,61.852
989,0,69.307,54.163
989,1,69.598,-117.89
989,0,34.489,-124.19
989,1,-14.921,-129.31
989,0,-31.668,-131.11
989,1,-28.776,43.333
990,0,69.78,30.374
990,1,70.229,-141.28
990,0,55.658,-144.87
990,1,10.67,-150.36
990,0,-30.556,-154.6
990,1,-38.479,20.842
991,0,67.412,7.5308
991,1,16.745,-173.36
991,0,-33.427,-178.55
992,1,0.61746,-6.9388
992,0,37.548,-10.861
992,1,69.606,171.26
992,0,55.808,167.92
992,1,14.819,162.83
992,0,-26.587,158.6
993,1,72.267,148.69
993,0,31.917,141.04
993,1,5.0508,138.22
993,0,-37.895,133.69
993,1,-35.441,-50.379
994,0,9.4233,-55.061
994,1,42.49,-58.716
994,0,60.132,-61.521
994,1,73.691,125.75
994,0,-12.059,112.88
994,1,-59.057,-70.538
994,0,-31.788,-74.422
994,1,-18.715,-75.837
995,0,58.071,-84.727
995,1,72.2641,101.4462
995,0,15.781,92.069
996,1,13.099,-102.67
996,0,66.149,-110.19
996,1,71.171,77.364
996,0,17.704,68.648
997,1,46.783,-130.15
997,0,69.625,-134.9
997,1,68.962,52.938
997,0,-26.417,40.523
997,1,-31.641,-145.3
998,0,8.6154,-149.46
998,1,52.827,-154.67
998,0,70.222,-158.74
998,1,70.539,29.888
998,0,-35.176,15.914
998,1,-32.115,-168.86
999,0,16.14,-173.84
999,1,57.714,2.9307
999,0,0.89993,-3.9109
999,1,-50.524,169.9
1000,0,15.179,162.64
1000,1,46.786,158.99
1000,0,70.574,153.88
1000,1,-47.038,145.77
1001,0,5.7435,139.97
1001,1,30.211,137.42
1001,0,70.578,130.26
1001,1,7.9361,-50.443
1001,0,-38.843,-55.384
1001,1,-38.465,121.03
1002,0,77.187,103.08
1002,1,61.676,-67.128
1002,0,38.462,-70.766
1002,1,25.052,-72.293
1002,0,-18.452,-76.727
1003,1,2.7028,93.039
1003,0,70.892,82.913
1003,1,59.619,-91.184
1003,0,12.424,-97.231
1004,1,19.819,67.679
1004,0,69.311,59.872
1004,1,68.33,-112.61
1004,0,26.18,-119.41
1004,1,-17.961,-123.92
1004,0,-31.673,-125.4
1004,1,-27.657,48.92
1005,0,68.04,36.669
1005,1,69.61,-135.79
1005,0,54.548,-139.35
1005,1,0.26937,-145.69
1005,0,-31.191,-148.96
1005,1,-37.529,26.436
1006,0,67.725,13.145
1006,1,18.827,-167.43
1006,0,-31.515,-172.62
1007,1,1.2538,-1.2927
1007,0,62.031,-8.9835
1007,1,18.341,168.9
1007,0,-26.743,164.29
1008,1,71.323,154.0
1008,0,53.74,149.66
1008,1,23.771,145.85
1008,0,-41.705,138.92
1008,1,-27.485,-45.572
1009,0,3.5055,-48.756
1009,1,71.322,130.38
1009,0,-38.688,115.68
1009,1,-53.204,-65.874
1010,0,23.819,-74.457
1010,1,33.881,-75.573
1010,0,57.754,-78.959
1010,1,74.791,108.43
1010,0,-2.1433,95.973
1011,1,12.139,-96.862
1011,0,65.517,-104.3
1011,1,70.381,82.77
1011,0,8.1018,73.38
1012,1,32.278,-122.63
1012,0,69.571,-129.17
1012,1,69.435,58.81
1012,0,-28.968,45.954
1012,1,-30.845,-139.68
1012,0,-2.1009,-142.67
1013,1,55.052,-149.33
1013,0,70.241,-153.04
1013,1,67.379,34.528
1013,0,-37.879,21.302
1013,1,-31.319,-163.24
1014,0,19.818,-168.51
1014,1,65.003,10.244
1014,0,2.0188,1.9116
1014,1,-46.406,175.01
1015,0,18.704,167.98
1015,1,52.358,163.87
1015,0,71.527,159.21
1015,1,-42.116,150.82
1016,0,5.5824,145.7
1016,1,34.201,142.67
1016,0,71.683,135.53
1016,1,2.1732,-45.311
1016,0,-32.006,-48.865
1016,1,-36.399,126.49
1017,0,74.834,110.37
1017,1,61.357,-61.486
1017,0,40.691,-64.778
1017,1,21.852,-66.924
1017,0,-56.907,-75.935
1017,1,-5.9287,99.614
1018,0,73.102,87.666
1018,1,58.346,-85.723
1018,0,10.179,-91.747
1019,1,8.4615,74.552
1019,0,69.155,65.637
1019,1,65.323,-107.78
1019,0,22.662,-114.08
1020,1,4.2972,51.35
1020,0,66.941,42.715
1020,1,69.653,-130.07
1020,0,49.455,-134.45
1020,1,-3.5778,-140.37
1020,0,-31.039,-143.24
1020,1,-34.343,31.767
1021,0,70.096,18.058
1021,1,67.33698377,-154.439845
1021,0,52.32,-157.63
1021,1,28.098,-160.73
1021,0,-31.196,-166.87
1022,1,1.5732,4.3854
1022,0,64.248,-3.7981
1022,1,11.302,173.89
1022,0,-54.844,166.33
1023,1,70.85,159.53
1023,0,45.471,154.13
1023,1,12.895,150.43
1023,0,-45.669,144.1
1023,1,-25.255,-40.104
1024,0,1.424,-42.837
1024,1,72.109,136.42
1024,0,-37.735,121.51
1024,1,-44.177,-61.487
1025,0,22.066,-68.561
1025,1,38.353,-70.394
1025,0,60.932,-73.886
1025,1,74.313,113.88
1025,0,-9.1878,100.98
1026,1,10.54,-90.99
1026,0,64.409,-98.306
1026,1,70.2967053,88.44832248
1026,0,3.3009,78.609
1027,1,24.93,-116.1
1027,0,70.414,-123.77
1027,1,68.329,64.149
1027,0,13.705,56.039
1027,1,-30.847,-133.97
1027,0,-7.3818,-136.43
1028,1,56.638,-143.9
1028,0,70.731,-147.51
1028,1,65.324,39.656
1028,0,-37.241,27.089
1028,1,-31.481,-157.51
1029,0,26.691,-163.53
1029,1,68.168,16.865
1029,0,-3.5796,7.0618
1029,1,-26.537,178.32
1030,0,8.3014,174.76
1030,1,54.104,169.3
1030,0,69.315,165.76
1030,1,34.316,-12.598
1030,0,5.6977,-15.629
1030,1,-17.596,153.75
1031,0,12.462,150.72
1031,1,55.691,145.41
1031,0,72.785,140.75
1031,1,0.57665,-39.761
1031,0,-26.746,-42.57
1031,1,-35.447,132.09
1032,0,73.731,116.68
1032,1,21.056,-61.297
1032,0,-59.274,-70.677
1032,1,-11.046,105.84
1033,0,75.932,91.786
1033,1,54.856,-80.643
1033,0,6.0198,-86.455
1034,1,2.8608,80.824
1034,0,69.154,71.348
1034,1,65.325,-102.07
1034,0,19.466,-108.71
1035,1,13.42,56.14
1035,0,68.205,48.04
1035,1,70.857,-123.91
1035,0,46.435,-129.17
1035,1,-9.0121,-135.2
1035,0,-30.876,-137.51
1035,1,-27.019,36.652
1036,0,71.836,23.082
1036,1,69.66,-147.97
1036,0,55.177,-151.44
1036,1,27.776,-155.06
1036,0,-31.039,-161.15
1036,1,-24.944,12.809
1037,0,56.954,3.4631
1037,1,3.6242,178.83
1037,0,-47.876,173.12
1038,1,4.7768,-13.844
1038,0,36.749,-17.253
1038,1,70.063,164.94
1038,0,50.724,160.6
1038,1,7.9382,155.64
1038,0,-41.222,150.4
1039,1,72.427,142.27
1039,0,30.003,134.33
1039,1,9.0545,132.13
1039,0,-35.984,127.43
1039,1,-41.163,-56.168
1040,0,21.585,-62.8
1040,1,40.423,-64.941
1040,0,60.929,-68.176
1040,1,73.687,119.26
1040,0,-11.104,106.49
1041,1,5.9045,-84.813
1041,0,59.66,-91.526
1041,1,71.5425,94.6476
1041,0,15.299,85.531
1042,1,19.492,-109.82
1042,0,69.78,-117.82
1042,1,68.174,69.807
1042,0,21.226,62.527
1042,1,-30.69,-128.27
1042,0,-13.78,-130.07
1043,1,54.729,-137.85
1043,0,68.948,-141.15
1043,1,68.807,46.398
1043,0,-30.077,33.631
1043,1,-31.007,-151.86
1044,0,27.965,-157.96
1044,1,71.647,23.841
1044,0,-22.111,10.877
1044,1,-31.798,-175.39
1045,0,10.537,-179.76
1045,1,63.899,-2.2349
1045,0,1.3827,-10.351
1045,1,-17.6,159.46
1046,0,10.544,156.62
1046,1,55.533,151.14
1046,0,72.731,146.49
1046,1,-40.211,138.38
1047,0,10.382,133.02
1047,1,26.055,131.39
1047,0,73.255,122.62
1047,1,10.181,-56.706
1047,0,-45.505,-62.733
1047,1,-12.168,111.67
1048,0,77.183,96.598
1048,1,61.365,-73.686
1048,0,3.3026,-81.017
1049,1,14.22,85.389
1049,0,70.572,76.549
1049,1,64.538,-96.563
1049,0,14.352,-103.52
1050,1,20.774,61.09
1050,0,69.622,53.274
1050,1,69.599,-118.67
1050,0,34.808,-124.93
1050,1,-14.121,-130.01
1050,0,-30.712,-131.78
1050,1,-21.602,41.78
1051,0,71.358,28.992
1051,1,69.646,-142.27
1051,0,55.5,-145.68
1051,1,14.511,-150.75
1051,0,-31.033,-155.43
1051,1,-38.162,20.024
1052,0,64.082,7.6636
1052,1,17.552,-174.05
1052,0,-32.943,-179.27
1053,1,0.93058,-7.7487
1053,0,34.989,-11.335
1053,1,70.385,170.77
1053,0,54.703,166.95
1053,1,15.786,162.15
1053,0,-25.623,157.93
1054,1,72.432,147.99
1054,0,30.008,140.05
1054,1,2.9771,137.23
1054,0,-36.775,133.04
1054,1,-36.084,-51.082
1055,0,9.5827,-55.855
1055,1,40.737,-59.271
1055,0,60.607,-62.399
1055,1,74.164,125.22
1055,0,-12.058,112.1
1055,1,-59.532,-71.223
1055,0,-32.266,-75.146
1055,1,-17.918,-76.699
1056,0,57.753,-85.446
1056,1,77.617,103.89
1056,0,17.222,91.438
1057,1,14.858,-103.63
1057,0,66.306,-111.01
1057,1,69.751,76.048
1057,0,18.504,67.952
1058,1,48.208,-131.13
1058,0,69.594,-135.67
1058,1,69.285,52.269
1058,0,-22.742,40.14
1058,1,-30.852,-146.16
1059,0,12.129,-150.59
1059,1,52.184,-155.35
1059,0,70.202,-159.51
1059,1,71.336,29.423
1059,0,-32.941,15.395
1059,1,-32.281,-169.62
1060,0,16.932,-174.7
1060,1,57.88,2.1833
1060,0,1.2274,-4.6569
1060,1,-50.215,169.07
1061,0,17.578,161.61
1061,1,47.422,158.12
1061,0,71.204,152.86
1061,1,-45.77,144.82
1062,0,12.944,138.47
1062,1,30.529,136.6
1062,0,72.943,128.48
1062,1,8.4174,-51.173
1062,0,-40.748,-56.4
1062,1,-37.83,120.17
1063,0,77.336,102.18
1063,1,60.891,-68.077
1063,0,38.311,-71.563
1063,1,24.581,-73.123
1063,0,-17.805,-77.439
1064,1,18.536,90.655
1064,0,70.727,82.199
1064,1,60.102,-91.864
1064,0,12.112,-98.041
1065,1,20.451,66.834
1065,0,69.461,59.041
1065,1,68.495,-113.33
1065,0,29.543,-119.82
1065,1,-18.592,-124.76
1065,0,-31.506,-126.16
1065,1,-28.302,48.212
1066,0,65.983,36.497
1066,1,68.998,-136.78
1066,0,55.343,-140.0
1066,1,2.0308,-146.29
1066,0,-31.031,-149.72
1066,1,-37.848,25.696
1067,0,67.408,12.463
1067,1,18.668,-168.22
1067,0,-31.514,-173.4
1068,1,0.92655,-2.0386
1068,0,61.865,-9.7251
1068,1,17.389,168.02
1068,0,-24.983,163.7
1069,1,71.488,153.29
1069,0,54.701,149.04
1069,1,5.0595,143.15
1069,0,-39.951,138.36
1069,1,-28.289,-46.262
1070,0,6.0588,-49.79
1070,1,72.433,130.08
1070,0,-38.522,114.92
1070,1,-53.528,-66.6
1071,0,57.118,-79.619
1071,1,75.578,108.13
1071,0,-1.6621,95.242
1072,1,12.778,-97.706
1072,0,66.623,-105.39
1072,1,70.382,81.991
1072,0,7.6229,72.553
1073,1,33.075,-123.5
1073,0,69.614,-129.96
1073,1,69.278,57.977
1073,0,-28.807,45.193
1073,1,-31.005,-140.44
1073,0,-1.142,-143.55
1074,1,55.203,-150.14
1074,0,70.221,-153.81
1074,1,68.019,33.947
1074,0,-37.872,20.524
1074,1,-31.804,-163.96
1075,0,19.331,-169.24
1075,1,65.644,9.6359
1075,0,1.7063,1.1016
1075,1,-47.048,174.32
1076,0,16.777,167.4
1076,1,51.556,163.22
1076,0,71.046,158.63
1076,1,-43.076,150.16
1077,0,5.5813,144.92
1077,1,31.806,142.17
1077,0,72.155,134.55
1077,1,2.1742,-46.089
1077,0,-34.392,-49.919
1077,1,-37.513,125.85
1078,0,74.675,109.68
1078,1,60.565,-62.434
1078,0,40.374,-65.597
1078,1,20.574,-67.837
1078,0,-20.849,-72.046
1078,1,-32.483,-73.317
1078,0,-55.8,-76.515
1078,1,-6.0902,98.851
1079,0,72.937,86.966
1079,1,58.513,-86.47
1079,0,10.187,-92.525
1080,1,9.4137,73.677
1080,0,69.305,64.806
1080,1,66.122,-108.34
1080,0,22.989,-114.82
1081,1,3.489,50.652
1081,0,66.775,41.984
1081,1,70.389,-130.58
1081,0,51.689,-134.89
1081,1,-3.4105,-141.13
1081,0,-31.032,-144.01
1081,1,-35.623,31.139
1082,0,70.095,17.28
1082,1,70.264,-154.24
1082,0,51.209,-158.58
1082,1,27.3,-161.6
1082,0,-31.514,-167.69
1083,1,1.892,3.5748
1083,0,63.138,-4.3066
1083,1,12.743,173.26
1083,0,-54.369,165.63
1084,1,71.488,159.0
1084,0,45.319,153.33
1084,1,12.262,149.59
1084,0,-44.235,143.52
1084,1,-26.538,-40.744
1085,0,1.2564,-43.599
1085,1,72.59,135.86
1085,0,-37.887,120.71
1085,1,-45.611,-62.072
1086,0,22.538,-69.389
1086,1,38.186,-71.153
1086,0,61.558,-74.8
1086,1,74.163,113.02
1086,0,-7.5814,100.36
1087,1,9.7382,-91.688
1087,0,64.408,-99.085
1087,1,73.22,88.912
1087,0,4.582,77.958
1088,1,27.326,-117.14
1088,0,70.413,-124.54
1088,1,69.12,63.632
1088,0,12.106,55.097
1088,1,-30.847,-134.74
1088,0,-5.9431,-137.35
1089,1,56.313,-144.62
1089,0,69.608,-147.87
1089,1,65.805,39.007
1089,0,-37.552,26.273
1089,1,-31.647,-158.27
1090,0,23.647,-163.98
1090,1,68.965,16.348
1090,0,-3.4128,6.2998
1090,1,-32.597,178.22
1091,0,11.655,173.64
1091,1,52.826,168.73
1091,0,70.572,164.53
1091,1,33.844,-13.432
1091,0,6.6646,-16.311
1091,1,-19.997,153.22
1092,0,12.781,149.91
1092,1,54.578,144.82
1092,0,73.26494,139.74497
1092,1,0.89682,-40.507
1092,0,-26.746,-43.348
1092,1,-36.083,131.38
1093,0,73.73,115.9
1093,1,57.871,-57.259
1093,0,41.491,-59.745
1093,1,21.376,-62.042
1093,0,-59.116,-71.424
1093,1,-10.886,105.05
1094,0,76.245,90.796
1094,1,54.856,-81.422
1094,0,6.8203,-87.154
1095,1,2.8536,80.046
1095,0,67.883,70.984
1095,1,66.597,-102.49
1095,0,19.473,-109.48
1096,1,12.773,55.427
1096,0,68.04,47.313
1096,1,69.024,-125.36
1096,0,47.079,-129.86
1096,1,-8.526,-135.93
