rgt,trans_type,lat,lon,asc_req
760,1,36.569868823930584,-115.12017557364048,1
760,0,24.565999999999995,-116.46999999999998,1
761,1,0.6300099999999998,49.120999999999995,0
761,0,34.363316045956196,45.57975756274918,0
761,1,-0.6634777345518692,-142.6703595772803,1
761,0,-32.93812148780069,-146.0481661735019,1
761,1,-36.07800000000001,29.376,0
762,0,39.75308978015417,21.311926863752973,0
762,1,25.041,-163.65999999999997,1
762,0,-32.332,-169.60000000000002,1
763,1,2.0681,1.7404,0
763,0,66.004,-6.856699999999999,0
763,1,16.407,171.82,1
763,0,-32.968,166.70999999999998,1
763,1,-43.74313835262198,165.38711542596857,1
763,0,-52.061977998845684,164.18894817515644,1
764,1,50.45859302997596,152.25331785114642,1
764,0,42.18962344699192,151.10281430792284,1
764,1,11.599,147.71000000000004,1
764,0,-42.512,141.92999999999998,1
764,1,-27.79,-42.42399999999999,0
765,0,3.0393999999999997,-45.594,0
765,1,37.03588984597245,126.84134308742749,1
765,0,-38.544,118.81000000000002,1
765,1,-46.382,-63.78199999999998,0
766,0,24.760485272259867,-71.44325144482015,0
766,1,45.70651890737083,104.32879292186195,1
766,0,38.541982501083524,103.40447278394984,1
766,1,27.71690767164696,102.15629901956778,1
766,0,-5.684499999999999,98.733,1
767,1,11.840999999999998,-93.717,0
767,0,40.39692141803577,-96.8591725494997,0
767,1,29.241050528957054,78.70560936373296,1
767,0,4.5595,76.139,1
768,1,27.183000000000003,-118.93999999999998,0
768,0,35.8678229598616,-119.92734674415297,0
768,1,43.71651137419737,56.82353607355342,1
768,0,8.729199999999997,52.93899999999999,1
768,1,-11.947828947339174,50.86275565059644,1
768,0,-25.82901596182372,49.41252125331452,1
768,1,-30.831000000000007,-136.55999999999997,0
768,0,-4.8064,-139.29,0
769,1,39.75447590296032,32.698166149672055,0
769,0,-38.53802042407962,24.336130473983054,0
769,1,-33.10505329632223,-159.92253398417404,1
770,0,18.554,-165.27,0
770,1,44.122185523137446,9.64035323610716,1
770,0,0.5639000000000001,4.8809,1
770,1,-45.123999999999995,177.94999999999996,0
771,0,15.198999999999998,171.46,0
771,1,58.61858074766491,-11.689739425646946,0
771,0,51.344660953161,-12.9450784746848,0
771,1,35.32429420068431,-15.075574839823618,1
771,0,15.911306251714862,-17.188523405495197,1
771,1,-37.655,153.38,0
772,0,11.845,148.18,0
772,1,1.3527999999999998,-42.278,1
772,0,-27.566,-45.255,1
772,1,-36.059999999999995,129.56,0
773,0,42.01568030510178,121.2168190514436,0
773,1,22.157999999999998,-63.776999999999994,1
773,0,-58.184999999999995,-73.05899999999998,1
773,1,-9.4308,103.07999999999998,0
774,0,26.828176464794026,99.37842094118248,0
774,1,39.78700184668541,-85.39778694414062,1
774,0,9.363599999999998,-88.715,1
775,1,4.6371,78.051,0
775,0,30.84098314739597,75.31377299581892,0
775,1,36.185789172886146,-109.45552186340072,1
775,0,18.809,-111.36999999999999,1
776,1,10.715999999999996,53.819,0
776,0,30.85482045268889,51.69200319094522,0
776,1,-6.441305218136181,-137.53875533759856,1
776,0,-30.575,-140.06999999999996,1
776,1,-30.667,34.461,0
777,0,41.52302797473923,26.799810725980585,0
777,1,26.279209156842626,-157.813735257646,1
777,0,-31.374999999999996,-163.78,1
777,1,-3.6788000000000007,8.0255,0
778,0,58.081999999999994,0.65699,0
778,1,4.7264,176.33999999999997,1
778,0,-50.269,170.17999999999998,1
779,1,14.229438992922463,153.6840597706025,1
779,0,-46.747601644855884,147.0698368592232,1
779,1,-18.288577264890563,-37.72660583616466,1
779,0,-0.7973252104564189,-39.49975221663668,1
780,1,36.32909601663231,132.4674954216132,1
780,0,26.312,131.33,1
780,1,7.276700000000001,129.35999999999999,1
780,0,-37.273,124.68,1
780,1,-42.574999999999996,-58.583,0
781,0,22.081999999999997,-65.448,0
781,1,45.406006030804015,109.99795776841928,0
781,0,-10.846961780478466,103.9226250602189,0
782,1,8.8019,-87.7,0
782,0,40.14869619073465,-91.11781551549137,0
782,1,26.809336511117188,84.14820814195639,1
782,0,13.202,82.721,1
783,1,19.516,-112.40999999999998,0
783,0,36.79478694766808,-114.32675269556425,0
783,1,44.826655485184865,62.68089738865801,1
783,0,16.884,59.479000000000006,1
783,1,-30.98499999999999,-130.84,0
783,0,-9.919400000000001,-133.05999999999997,0
784,1,36.76325997362229,38.04313639452528,0
784,0,-33.452632842003105,30.651392922645208,0
784,1,-33.02460178705439,-154.2218741262379,1
785,0,26.864999999999995,-160.44,0
785,1,43.46898917624647,15.263754079058668,1
785,0,-7.751500000000001,9.757699999999998,1
785,1,-32.89399999999999,-177.85999999999999,0
786,0,4.4742,178.26,0
786,1,64.197,-4.756200000000001,1
786,0,3.1242,-12.771999999999998,1
786,1,-17.742,156.87999999999997,0
787,0,12.002999999999998,153.88,0
787,1,41.51236880393956,150.60873349029453,0
787,0,50.65786246363204,149.3409325079228,0
787,1,56.18699999999999,148.43,0
787,0,72.174,144.13999999999996,0
787,1,-1.0424000000000002,-36.80799999999999,1
787,0,-23.096999999999998,-39.062,1
787,1,-38.923,135.62,0
788,0,7.686099999999997,130.69999999999996,0
788,1,23.523,129.06,0
788,0,36.26602510633853,127.63653552890086,0
788,1,13.037,-59.011,1
788,0,-59.29399999999999,-67.566,1
788,1,-11.185,108.96999999999998,0
789,0,45.6886451167686,102.82212772645458,0
789,1,38.82453849712178,-79.80615960393388,1
789,0,4.565600000000001,-83.486,1
790,1,13.276999999999996,82.88999999999999,0
790,0,27.708498750156473,81.37231871071258,0
790,1,40.95080354645854,-103.16247518406288,1
790,0,15.614000000000004,-105.98999999999998,1
791,1,16.314,58.95799999999999,0
791,0,43.71827875598756,55.84606458615246,0
791,1,-12.540999999999999,-132.45,1
791,0,-30.889000000000003,-134.38999999999996,1
791,1,-22.540999999999997,39.28399999999999,0
792,0,39.75057303920184,32.73357409451605,0
792,1,22.109961375049956,-152.55081148396988,1
792,0,-33.110321719495055,-158.26680709609286,1
792,1,-36.713,17.254,0
793,0,43.38981882520742,8.648946720118868,0
793,1,15.767,-176.83,1
793,0,-45.04099999999999,176.63,1
794,1,2.2293,-10.474,0
794,0,33.411,-13.747,0
794,1,14.536082387933021,159.4254675706176,1
794,0,-19.0403944893531,156.02906826733465,1
795,1,11.996579672023566,135.5469215542823,1
795,0,-33.823079825325024,130.79499452933157,1
795,1,-36.71289164421471,-53.602065370335055,1
796,0,12.000999999999998,-58.695999999999984,0
796,1,42.51415121166457,115.3241238874351,0
796,0,-11.8886990825101,109.52678084556364,0
796,1,-56.899068437289216,-74.3226109800705,0
796,0,-37.34338549424995,-77.14643298433758,0
796,1,-12.469999999999999,-79.854,0
797,0,39.78766373326411,-85.36296610280962,0
797,1,25.83615812961032,89.75238794606742,1
797,0,18.005000000000003,88.924,1
798,1,16.634,-106.40999999999998,0
798,0,35.72295759560222,-108.48888171026515,0
798,1,31.799549409974375,66.79332637656366,1
798,0,21.206,65.639,1
798,1,-31.147999999999996,-125.11,0
798,0,-17.434,-126.57999999999998,0
799,1,35.598685343569954,43.61440197569115,0
799,0,-22.47810699377388,37.572582820892066,0
799,1,-32.94675859607432,-148.5210123424281,1
800,0,23.983,-154.42,0
800,1,39.7748039831251,20.501339027700993,0
800,0,-29.69683329889621,13.167574175751865,0
800,1,-31.627,-172.28999999999996,0
801,0,15.511,-177.15,0
801,1,64.361,0.9948699999999999,1
801,0,0.8901299999999999,-7.2860999999999985,1
801,1,-52.60076994747455,166.84944036633138,0
801,0,-43.58573771942486,165.5448915485955,0
801,1,-26.362999999999996,163.5,0
802,0,13.116999999999999,159.46999999999997,0
802,1,-41.778262377936265,141.69041121738,0
803,0,5.280600000000001,136.64999999999998,0
803,1,30.06799999999999,134.06,0
803,0,36.09113474861986,133.3666465405462,0
803,1,10.001000000000001,-53.608999999999995,1
803,0,-42.66899999999999,-59.241,1
803,1,-39.402,117.77,0
803,0,-19.151817203010648,115.49879167354347,0
803,1,-11.97298945045623,114.7603261739007,0
804,0,45.90012150139342,108.5028710297884,0
804,1,28.02083872846904,-75.34484568303955,1
804,0,-14.763568407552203,-79.72049040352721,1
805,1,17.593,88.15699999999998,0
805,0,25.83615812961032,87.28641136623828,0
805,1,40.68870741303307,-97.48567723738911,1
805,0,13.536999999999999,-100.49,1
806,1,21.268000000000004,64.153,0
806,0,44.83970014587135,61.406371705280236,0
806,1,37.75565795332201,-121.46654615678227,1
806,0,31.441999999999997,-122.19999999999997,1
806,1,-17.171000000000006,-127.21,1
806,0,-31.043999999999993,-128.7,1
806,1,-30.355,45.84499999999999,0
807,0,36.8259594358816,38.80010746616618,0
807,1,11.40968835856503,-147.9466779234673,1
807,0,-33.02976339760511,-152.54773853951292,1
807,1,-37.83099999999999,23.098,0
808,0,44.16665427441207,14.255584842810281,0
808,1,16.732,-171.02,1
808,0,-31.371,-175.97999999999996,1
809,1,0.95071,-4.636300000000001,0
809,0,43.314697852969026,-9.250438801453756,0
809,1,49.95611785234373,-10.179021761415905,0
809,0,58.401,-11.603999999999997,0
809,1,16.885,165.38,1
809,0,-27.555999999999997,160.83,1
810,1,13.525,141.40999999999997,1
810,0,-39.967,135.77,1
810,1,-34.00200000000001,-48.211,0
811,0,9.596999999999998,-52.74199999999999,0
811,1,42.07423939858379,120.97754449204315,1
811,0,-13.191999999999998,115.1,1
811,1,-20.10720588121538,114.3898192200554,1
811,0,-33.13603676886092,112.96577016365102,1
811,1,-59.67400000000001,-68.079,0
812,0,38.78426556807675,-79.5299432692953,0
812,1,26.90171134312172,95.57820161465621,1
812,0,2.8036,93.09299999999999,1
813,1,13.273999999999997,-100.34999999999998,0
813,0,40.787568594114454,-103.39652347937083,0
813,1,32.51060111402757,72.58462661089324,1
813,0,17.528,70.96599999999998,1
814,1,34.72110253192735,-126.28136756569009,0
814,0,49.74801451621238,-128.23822125085258,0
814,1,31.19053625829212,48.81624219084963,1
814,0,-27.865999999999996,42.701,1
814,1,-31.148999999999994,-143.02,0
814,0,-1.606,-146.1,0
815,1,41.139015102460974,26.383020811798353,0
815,0,-37.71580325510567,17.94702997807054,0
815,1,-33.206041372581964,-166.39994940238614,1
816,0,15.987999999999996,-171.49,0
816,1,59.76699999999999,5.6679,1
816,0,1.2111,-1.5436,1
816,1,-49.725,172.12,0
816,0,-39.298802409203105,170.70731668314187,0
816,1,-30.42406957632079,169.66385037526936,0
817,0,16.9869939529474,164.78770913863573,0
817,1,-46.267707314938136,147.99889391789017,0
818,0,12.318999999999997,141.65,0
818,1,4.493248647879474,-48.452550210331935,0
818,0,-35.98767358634791,-52.702355930170405,0
818,1,-36.31888277003496,123.1067900331819,1
819,0,43.16075605969623,114.57976487069666,0
819,1,23.908517378516688,-70.0795119767572,1
819,0,-19.13509381052928,-74.461750465882,1
819,1,-34.57447127569952,-76.15428170805178,1
819,0,-42.64786362337055,-77.14643298433758,1
819,1,-3.5155999999999996,95.998,0
820,0,26.90824401643982,92.88038142453976,0
820,1,39.937416096243886,-91.86895759708376,1
820,0,12.407,-94.89599999999999,1
821,1,17.269000000000002,70.27999999999999,0
821,0,31.799549409974393,68.71592997640025,0
821,1,36.08964782974037,-115.95595338706413,1
821,0,25.531,-117.15000000000002,1
821,1,-25.784449413743616,-122.40922474105388,1
821,0,-32.614777338533365,-123.169013988476,1
821,1,-23.183999999999994,50.77199999999999,0
822,0,35.116369849348274,44.71302791061076,0
822,1,0.7638370610205055,-143.3062722321347,1
822,0,-32.94912358397262,-146.82811805123853,1
822,1,-37.03799999999999,28.712999999999994,0
823,0,39.77135971983535,20.53096234716908,0
823,1,24.65475500506251,-164.4777048257901,1
823,0,-33.282189355558394,-170.48575100626815,1
824,1,1.5882999999999998,1.0098,0
824,0,66.162,-7.679500000000001,0
824,1,17.366,171.14,1
824,0,-28.032999999999994,166.48999999999998,1
824,1,-44.42243920814975,164.51787980491687,1
824,0,-51.31454110537934,163.52730989818616,1
825,1,50.61881827735759,151.4990256978003,1
825,0,41.35908664674911,150.21779073371732,1
825,1,11.759,146.94,1
825,0,-42.51299999999999,141.15,1
825,1,-26.834000000000003,-43.307,0
826,0,3.3533999999999997,-46.404,0
826,1,37.767043689984845,126.15085335776838,1
826,0,-38.855999999999995,118.00000000000001,1
826,1,-50.031,-64.03399999999999,0
827,0,25.272,-72.277,0
827,1,45.72848046483552,103.5531694004982,0
827,0,39.19297687133197,102.70581231110152,0
827,1,27.290911805640782,101.33104484133595,1
827,0,-5.678299999999999,97.955,1
828,1,11.994999999999996,-94.51099999999998,0
828,0,40.76263344399739,-97.6837244665717,0
828,1,29.66144613665078,77.97376490006592,1
828,0,4.7257,75.37699999999998,1
829,1,28.94,-119.90999999999997,0
829,0,36.75009700517983,-120.81093489861551,0
829,1,43.71651137419737,56.045009346123756,1
829,0,8.92928918569966,52.180577484843546,1
829,1,-5.213363859558916,50.76346458110698,1
829,0,-26.911999999999995,48.516,1
829,1,-30.82999999999999,-137.34,0
829,0,-3.6861000000000006,-140.18,0
830,1,39.918358027089035,31.940003248023952,0
830,0,-38.6784910572349,23.540241421972233,0
830,1,-33.1236086357549,-160.69897817336417,1
831,0,21.426,-166.33999999999997,0
831,1,43.51139762379329,8.780889570798612,1
831,0,1.37,4.1829,1
831,1,-44.97099999999999,177.15,0
832,0,17.752999999999997,170.42,0
832,1,58.51032795888137,-12.489279646698076,0
832,0,52.15212095514633,-13.597208433245884,0
832,1,29.979910588228798,-16.46650998319226,1
832,0,23.356105241415698,-17.188523405495197,1
832,1,-38.615,152.71,0
833,0,11.359,147.45,0
833,1,1.5184999999999995,-43.04,1
833,0,-27.560999999999993,-46.033,1
833,1,-35.43000000000001,128.71,0
834,0,42.18935267680671,120.4158988279665,0
834,1,21.71363642867144,-64.60186083348057,1
834,0,-58.028,-73.808,1
834,1,-9.2708,102.28999999999999,0
835,0,26.84330761519811,98.5981280655405,0
835,1,39.772163098342,-86.17834289817094,1
835,0,9.523200000000001,-89.477,1
836,1,4.630800000000001,77.27299999999998,0
836,0,31.56364975796182,74.45353242508693,0
836,1,36.56688711573989,-110.18876814592039,1
836,0,19.934,-112.02999999999999,1
837,1,10.548999999999998,53.057,0
837,0,30.794821693778143,50.92008446593747,0
837,1,-5.7189985045652305,-138.2448347354277,1
837,0,-30.41100000000001,-140.83,1
837,1,-32.106,33.845,0
838,0,40.929691992133854,26.09650564592075,0
838,1,26.361662710082122,-158.5833276546502,1
838,0,-31.36999999999999,-164.55999999999997,1
838,1,-5.604599999999999,7.44,0
839,0,64.42199999999998,-1.5057,0
839,1,7.4464,175.83999999999997,1
839,0,-56.28,168.40999999999997,1
840,1,14.18398222232084,152.9008185770028,1
840,0,-46.89456956511797,146.27068619755337,1
840,1,-20.22284711946047,-38.303230342824904,1
841,0,0.9596,-40.45399999999999,0
841,1,71.14699999999999,138.36,1
841,0,25.352,130.45,1
841,1,6.315999999999998,128.48,1
841,0,-38.22699999999999,123.78000000000002,1
841,1,-43.050999999999995,-59.29900000000001,0
842,0,22.075999999999997,-66.226,0
842,1,45.73333457543711,109.26404253544783,0
842,0,-10.09354953070934,103.22029766253071,0
843,1,7.995399999999998,-88.397,0
843,0,39.93702811756938,-91.87002067306055,0
843,1,26.840135816104688,83.3729824859131,1
843,0,2.4855,80.86299999999999,1
844,1,21.427999999999997,-113.39,0
844,0,36.58128621537578,-115.0799553014045,0
844,1,44.8401097552489,61.90420145922174,1
844,0,15.609999999999996,58.56999999999999,1
844,1,-30.673000000000005,-131.65,0
844,0,-9.765400000000001,-133.85999999999999,0
845,1,36.766508648877426,37.26497094318254,0
845,0,-34.71972983615185,29.725334947409703,0
845,1,-33.04309948378193,-154.99832555848909,1
846,0,26.226000000000003,-161.15,0
846,1,44.03327459740926,14.559790463650375,1
846,0,-6.472900000000001,9.1077,1
846,1,-33.53,-178.55999999999997,0
847,0,5.748799999999999,177.35,0
847,1,61.03168358499741,-6.266550947997096,0
847,0,1.879951628612477,-13.675351135355736,0
847,1,-18.864999999999995,156.22,0
848,0,12.637000000000002,153.03,0
848,1,41.23887940693399,149.864968866897,0
848,0,72.79899999999999,143.08,0
848,1,0.72331,-37.41,1
848,0,-25.483,-40.097,1
848,1,-39.246,134.88,0
849,0,6.879899999999999,129.99999999999997,0
849,1,23.036999999999992,128.34,0
849,0,37.121641026938875,126.75570144272783,0
849,1,17.043,-59.379,1
849,0,-59.604,-68.407,1
849,1,-12.149999999999999,108.28999999999999,0
850,0,29.918208575912118,103.96962539402197,0
850,1,39.14233286260911,102.89145974583928,0
850,0,45.60375298621356,102.0551016705101,0
850,1,39.20780924482119,-80.53765482182858,1
850,0,4.8852,-84.23299999999999,1
851,1,11.838,82.257,0
851,0,28.367906949469884,80.52116454476372,0
851,1,40.101869750832265,-104.04767588457801,1
851,0,16.254,-106.69999999999999,1
852,1,15.668000000000005,58.24599999999999,0
852,0,43.79907854948801,55.056746073340534,0
852,1,-11.416999999999998,-133.11,1
852,0,-31.04299999999999,-135.19,1
852,1,-21.749,38.422,0
853,0,41.901730831989866,31.683320476457375,0
853,1,23.471230223238823,-153.18477324522155,1
853,0,-33.121301003108066,-159.04666400669086,1
853,1,-33.37899999999999,16.084,0
854,0,42.84253320575951,7.942009977466229,0
854,1,14.653,-177.72,1
854,0,-46.144999999999996,175.69999999999996,1
855,1,2.7100999999999993,-11.301,0
855,0,33.253,-14.506999999999996,0
855,1,14.234461956067516,158.61600177932604,1
855,0,-34.5402469094001,153.5508797069404,1
856,1,11.695171035513079,134.7376935545054,1
856,0,-33.81282901271543,130.01767948263537,1
856,1,-37.30359987898277,-54.30972707504233,1
857,0,13.282,-59.604,0
857,1,43.136619925270175,114.62655638442547,0
857,0,-11.874702439103926,108.74964628297256,0
857,1,-56.664998984628575,-75.1438358070128,0
857,0,-43.52738328944714,-77.14643298433758,0
858,1,3.8325,-82.269,0
858,0,39.772898483693645,-86.13966371914518,0
858,1,25.83615812961032,88.97380803773915,1
858,0,18.010999999999996,88.146,1
859,1,17.587999999999997,-107.27999999999999,0
859,0,36.111769713964655,-109.3135205840613,0
859,1,31.799549409974375,66.01473718982787,1
859,0,21.852000000000004,64.92900000000002,1
859,1,-31.631,-125.83000000000001,0
859,0,-17.44,-127.35999999999999,0
860,1,35.761008966686674,42.85500225108925,0
860,0,-24.645865623229252,36.56239820991179,0
860,1,-32.96527682764359,-149.29745945078378,1
861,0,26.859999999999996,-155.51,0
861,1,40.05311659137452,19.757418240066908,1
861,0,-25.632,12.834999999999999,1
861,1,-31.466999999999995,-173.08999999999997,0
862,0,17.111,-178.09,0
862,1,64.20199999999998,0.17634999999999998,1
862,0,0.72948,-8.080699999999998,1
862,1,-52.618989784202675,166.0737197469544,0
862,0,-44.1482668225602,164.84095278590542,0
862,1,-23.173,162.38,0
863,0,11.511,158.86,0
863,1,-41.16159256621432,140.8330062714809,0
864,0,11.356,135.26,0
864,1,29.583,133.34,0
864,0,36.309521546553015,132.5621920758197,0
864,1,9.367199999999999,-54.452,1
864,0,-42.821999999999996,-60.040000000000006,1
864,1,-38.29600000000001,116.86000000000001,0
864,0,-19.758765311175985,114.78356256492333,0
864,1,-11.927761560716792,113.9770896642905,0
865,0,45.978616817218054,107.71355268951847,0
865,1,25.204,-76.42999999999999,1
865,0,-12.229,-80.241,1
866,1,17.114,87.42799999999998,0
866,0,25.865892813656032,86.50458414959013,0
866,1,40.981702134161566,-98.2273537304321,1
866,0,13.377,-101.29,1
867,1,21.747999999999998,63.324,0
867,0,44.76172867709002,60.63830399456132,0
867,1,38.87028548675096,-122.10924353235676,1
867,0,32.239999999999995,-122.89000000000001,1
867,1,-16.372,-127.90999999999998,1
867,0,-30.726000000000003,-129.43999999999997,1
867,1,-29.718,44.995,0
868,0,36.76331884007954,38.029036219221865,0
868,1,12.83692936820518,-148.5802457097003,1
868,0,-33.04075236487177,-153.32756889605653,1
868,1,-38.153999999999996,22.359,0
869,0,44.51415322964359,13.430627852715398,0
869,1,14.818,-172.0,1
869,0,-32.63799999999999,-176.89999999999998,1
870,1,1.9049000000000003,-5.5103,0
870,0,58.55096575429873,-12.411170172574248,0
870,1,14.812,164.37999999999997,1
870,0,-29.621,159.82000000000002,1
871,1,12.896083274802407,140.5699601684132,1
871,0,-37.96972906284899,135.23342925875212,1
871,1,-31.753370894948294,-49.24839857427722,1
872,0,9.277199999999999,-53.48899999999999,0
872,1,42.19069017034408,120.21386814246492,1
872,0,-11.913999999999998,114.45999999999998,1
872,1,-20.853975806040253,113.53282606793128,1
872,0,-30.066869833865333,112.53554200579296,1
872,1,-59.989999999999995,-68.793,0
872,0,-25.4456925455939,-73.56685629306338,0
872,1,-20.30142684658412,-74.11424390137934,0
873,0,39.111147786008885,-80.34859704765331,0
873,1,26.916733650645646,94.80117920856584,1
873,0,3.7706,92.411,1
874,1,13.267,-101.12999999999998,0
874,0,40.05228532987834,-104.0828473284524,0
874,1,32.53623458633308,71.80885998447074,1
874,0,17.374999999999996,70.172,1
875,1,32.61812675490315,48.19977237256296,1
875,0,-26.585,42.062,1
875,1,-31.632999999999992,-143.74,0
875,0,-0.49247,-146.99,0
876,1,40.77596163372035,25.558396168811132,0
876,0,-36.91156042299239,17.26540649974169,0
876,1,-33.22521675726896,-167.1764197874034,1
877,0,14.708,-172.14,0
877,1,57.864000000000004,4.5164,1
877,0,1.5314999999999999,-2.2903,1
877,1,-50.2,171.41,0
877,0,-39.89998373849832,170.0034076225755,0
877,1,-29.869879180434964,168.8230681662985,0
878,0,15.193000000000001,164.18999999999997,0
878,1,-46.60368388312014,147.2670057766424,0
879,0,6.5516,141.45,0
879,1,4.961081776124743,-49.18435110672159,0
879,0,-36.71734120403926,-53.568011062940435,0
879,1,-36.71963425990187,122.3759721659273,1
880,0,43.58984591730921,113.74480236051569,0
880,1,24.37604557892315,-70.80823102033837,1
880,0,-19.259999999999998,-75.254,1
881,1,0.4710899999999998,94.81999999999998,0
881,0,26.759260477644695,92.1179169680541,0
881,1,39.75994243390509,-92.669814299791,1
881,0,12.734,-95.64199999999998,1
882,1,17.428000000000004,69.485,0
882,0,31.799549409974393,67.93721571550793,0
882,1,35.05374165167209,-116.85682755501647,1
882,0,26.330999999999996,-117.84,1
882,1,-23.532319097816334,-122.94577713622598,1
882,0,-32.62582044754514,-123.94903340822549,1
882,1,-24.939,50.18099999999999,0
883,0,35.52984854678865,43.885664018033694,0
883,1,2.255718667015627,-143.9357307686257,1
883,0,-32.960124684790934,-147.6080964318888,1
883,1,-37.514999999999986,27.991,0
884,0,40.108098997207755,19.710261992348816,0
884,1,23.39563628167547,-165.3910770195526,1
884,0,-33.293148329462845,-171.2656947995173,1
885,1,1.7418,0.21582,0
885,0,65.83899999999998,-8.3688,0
885,1,19.452,170.56999999999996,1
885,0,-27.389,165.77999999999997,1
886,1,50.71403460977171,150.73485292062193,1
886,0,40.617648984580185,149.3452483466431,1
886,1,5.844,145.56999999999996,1
886,0,-42.18899999999999,140.40999999999997,1
886,1,-26.998999999999995,-44.068,0
887,0,3.1933,-47.166999999999994,0
887,1,38.42640702592506,125.45236531631608,1
887,0,-38.696999999999996,117.23999999999998,1
887,1,-51.61399999999999,-64.57099999999998,0
888,0,24.313000000000002,-72.95199999999998,0
888,1,45.68268228415643,102.76821375153413,0
888,0,39.331704404249614,101.9442695483666,0
888,1,26.856887463085066,100.50501391916364,1
888,0,-4.5582,97.28799999999998,1
889,1,11.828,-95.27299999999998,0
889,0,41.12723314292506,-98.50839804116829,0
889,1,29.88870513002505,77.22046116181613,1
889,0,5.5325,74.679,1
890,1,29.413000000000007,-120.75,0
890,0,38.53382837183006,-121.8052342756451,0
890,1,43.77681063697007,55.27438370000954,1
890,0,6.4398010695318355,51.1514618485283,1
890,1,-0.5223724225301076,50.45442406186383,1
890,0,-28.658000000000005,47.544999999999995,1
890,1,-30.836999999999996,-138.12,0
890,0,-1.7725,-141.15,0
891,1,42.06085368720215,31.432588411051675,0
891,0,-38.6784910572349,22.76155126632923,0
891,1,-33.14273516875436,-161.47541854990814,1
892,0,14.228,-166.38,0
892,1,42.832283955596544,7.9132778798680565,1
892,0,2.0101999999999998,3.4683,1
892,1,-45.764,176.48,0
893,0,16.086248021227583,169.81243815658348,0
893,1,-37.18883167351878,151.76201324569834,0
894,0,12.472,146.55999999999997,0
894,1,2.164999999999999,-43.754,1
894,0,-28.351000000000006,-46.898,1
894,1,-36.073,128.01,0
895,0,42.194511482254086,119.63662888929466,0
895,1,22.180639338333528,-65.33116918970933,1
895,0,-57.705999999999996,-74.52499999999999,1
895,1,-8.798,101.46,0
896,0,26.858401789882137,97.81779141186114,0
896,1,39.75731999204105,-86.95895977526769,1
896,0,9.6899,-90.239,1
897,1,4.9502,76.462,0
897,0,32.17092536118674,73.6058514651023,0
897,1,36.68748831019425,-110.95304161849948,1
897,0,20.894,-112.71,1
898,1,7.507700000000001,52.584999999999994,0
898,0,30.794708806436475,50.14137899336211,0
898,1,-5.0599210253251705,-138.9573719214609,1
898,0,-30.888000000000005,-141.66,1
898,1,-32.424,33.103,0
899,0,40.750981529804946,25.340364658242944,0
899,1,26.380919181658516,-159.35984093507693,1
899,0,-31.36999999999999,-165.34,1
899,1,-4.8052,6.5812,0
900,0,64.41500000000002,-2.2827,0
900,1,7.9329,175.10999999999999,1
900,0,-32.925164758759166,170.86844518945517,1
900,1,-39.913549098257285,170.03266065751401,1
900,0,-52.796,168.23,1
901,1,14.139231770738132,152.11759775761618,1
901,0,-46.73919892645756,145.5138862066025,1
901,1,-22.1570824797051,-38.87796255784394,1
902,0,0.6328199999999999,-41.2,0
902,1,71.312,137.64,1
902,0,24.879999999999992,129.62,1
902,1,8.7235,127.94999999999997,1
902,0,-37.903,123.04,1
902,1,-43.69200000000001,-59.994,0
903,0,21.914999999999996,-66.988,0
903,1,45.89897719106177,108.50810113861947,0
903,0,-9.338366639986852,102.51796750414016,0
904,1,9.435099999999998,-89.32099999999998,0
904,0,39.76437991891642,-92.62720623890465,0
904,1,26.84885562304842,82.59530246427032,1
904,0,2.8058000000000005,80.116,1
905,1,23.02,-114.33999999999999,0
905,0,36.17708518411005,-115.8106030089591,0
905,1,44.81081409331373,61.12170496789857,1
905,0,14.976999999999999,57.72599999999999,1
905,1,-30.678999999999995,-132.43,0
905,0,-9.931999999999999,-134.62,0
906,1,36.769757386585624,36.4867575633137,0
906,0,-35.97751281149276,28.79829605946894,0
906,1,-33.06227609109588,-155.7747475235599,1
907,0,27.338000000000005,-162.05,0
907,1,44.35533499124305,13.824074172257903,1
907,0,-5.8267999999999995,8.3939,1
907,1,-33.696,-179.32,0
908,0,5.2684999999999995,176.62,0
908,1,60.67026302605742,-7.122053000275372,0
908,0,47.68426140352632,-9.335872841920414,0
908,1,35.425,-10.911,1
908,0,4.4098999999999995,-14.201000000000002,1
908,1,-19.503999999999998,155.51,0
909,0,13.437000000000001,152.17,0
909,1,40.518460954490564,149.1773845646297,0
909,0,50.2837111029921,147.84044659871913,0
909,1,56.023,146.89999999999998,0
909,0,72.484,142.44999999999996,0
909,1,-0.07708400000000001,-38.269,1
909,0,-25.642999999999997,-40.893,1
909,1,-37.34,133.87000000000003,0
910,0,6.3931,129.27,0
910,1,22.551,127.61,0
910,0,37.99778876433098,125.8712430940178,0
910,1,19.768999999999995,-59.87499999999999,1
910,0,-60.071,-69.281,1
910,1,-11.836999999999996,107.47999999999999,0
911,0,28.78109022635848,103.31724654107128,0
911,1,39.291646025842276,102.09434311100736,0
911,0,45.39903677713618,101.30431697198101,0
911,1,39.58108588172192,-81.27019298648014,1
911,0,5.211799999999999,-84.979,1
912,1,2.8691999999999998,82.38099999999999,0
912,0,28.744418000706315,79.7008787288766,0
912,1,34.80900519313198,-105.46511623735977,1
912,0,17.06,-107.4,1
913,1,14.228,57.615,0
913,0,43.96289461717336,54.25634306569579,0
